id,liability date,liability value,currency,payment date,payment value,original exchange rate,payment exchange rate,today exchange rate,original value in pln,paid value in foreign,remaining liability in foreign,remaining liability in pln
782,2006-07-12,1438,gbp,2023-10-02,4297,5.8261,5.3183,5.084,8377.9318,807.9649512062125,630.0350487937875,3203.0981880676154
783,2010-11-29,3662,eur,2014-05-07,3416,4.0278,4.2003,4.3463,14749.8036,813.2752422446015,2848.7247577553985,12381.41241463229
784,2012-09-17,7732,chf,2018-03-22,5512,3.3628,3.6133,4.5849,26001.1696,1525.4753272631665,6206.524672736834,28456.29497203111
785,2011-06-28,1538,chf,2019-03-01,1762,3.364,3.7907,4.5849,5173.831999999999,464.8218007228216,1073.1781992771785,4920.414725865936
786,2005-06-22,4497,eur,2019-05-10,2296,4.0473,4.2955,4.3463,18200.7081,534.5128622977535,3962.4871377022464,17222.157846595273
787,2009-06-10,2661,chf,2014-06-16,9328,2.9491,3.4046,4.5849,7847.5551000000005,2739.8225929624627,-78.82259296246275,-361.3937064735955
788,2010-01-25,1419,usd,2017-01-23,8000,2.8688,4.076,4.0495,4070.8271999999997,1962.7085377821395,-543.7085377821395,-2201.7477237487738
789,2011-02-11,5196,usd,2020-02-19,1492,2.9116,3.9556,4.0495,15128.6736,377.1867731823238,4818.813226817676,19513.78416199818
790,2009-07-16,3963,gbp,2018-05-17,2265,5.0028,4.9093,5.084,19826.0964,461.369237976901,3501.630762023099,17802.290794125434
791,2012-05-24,7756,gbp,2018-10-05,3119,5.4496,4.8897,5.084,42267.0976,637.8714440558725,7118.128555944128,36188.56557841994
792,2004-06-09,8750,gbp,2018-05-11,5209,6.9137,4.8311,5.084,60494.875,1078.2223510173667,7671.777648982634,39003.31756742771
793,2010-03-25,9119,eur,2023-10-24,5256,3.8902,4.4604,4.3463,35474.7338,1178.3696529459241,7940.630347054076,34512.36167740113
794,2003-08-20,4712,chf,2020-03-02,5998,2.8279,4.0566,4.5849,13325.0648,1478.578119607553,3233.421880392447,14824.91597941133
795,2005-08-02,2583,gbp,2014-01-07,4574,5.8807,5.0308,5.084,15189.8481,909.1993321141766,1673.8006678858233,8509.602595531525
796,2006-08-02,2275,gbp,2015-07-01,9175,5.7673,5.891,5.084,13120.6075,1557.460533016466,717.5394669835341,3647.970650144287
797,2012-03-23,2164,gbp,2018-09-21,3124,4.9837,4.8116,5.084,10784.7268,649.2642779948458,1514.7357220051542,7700.916410674204
798,2003-08-07,9464,gbp,2022-12-27,6421,6.1886,5.2676,5.084,58568.9104,1218.9611967499432,8245.038803250056,41917.77727572328
799,2004-06-02,2915,eur,2022-09-19,1719,4.66,4.7142,4.3463,13583.9,364.6429935089729,2550.3570064910273,11084.616657311952
800,2010-08-10,9368,eur,2014-03-31,6144,3.9727,4.1713,4.3463,37216.253600000004,1472.9221106129985,7895.077889387001,34314.377030642725
801,2008-03-11,6559,gbp,2015-02-03,6544,4.6378,5.5395,5.084,30419.330200000004,1181.3340554201643,5377.665944579836,27340.053662243885
802,2008-10-29,1273,eur,2021-05-06,2327,3.632,4.5829,4.3463,4623.536,507.75709703462866,765.2429029653713,3325.9752291583936
803,2008-01-17,1992,chf,2016-07-06,3565,2.224,4.1042,4.5849,4430.2080000000005,868.6223868232543,1123.3776131767459,5150.5740186540625
804,2002-03-25,3724,gbp,2016-11-23,7836,5.8856,5.1465,5.084,21917.9744,1522.5881667152435,2201.4118332847565,11191.9777604197
805,2004-10-22,3146,eur,2023-10-02,6208,4.2968,4.6091,4.3463,13517.7328,1346.9006964483306,1799.0993035516694,7819.425303026622
806,2003-09-15,3782,usd,2015-05-22,1255,3.94,3.669,4.0495,14901.08,342.055055873535,3439.944944126465,13930.057051240121
807,2011-09-21,5135,eur,2023-11-06,7761,4.3925,4.4615,4.3463,22555.4875,1739.5494788748179,3395.450521125182,14757.64659996638
808,2004-08-18,9793,gbp,2022-11-17,6143,6.5894,5.395,5.084,64529.9942,1138.6468952734015,8654.353104726599,43998.73118443003
809,2009-04-14,9609,usd,2018-09-03,9765,3.3019,3.6991,4.0495,31727.9571,2639.831310318726,6969.1686896812735,28221.648608864318
810,2002-01-31,4186,usd,2020-12-01,5465,4.1637,3.7367,4.0495,17429.2482,1462.5204057055691,2723.479594294431,11028.7306170953
811,2002-10-09,8424,gbp,2021-02-09,4707,6.4724,5.0954,5.084,54523.4976,923.7743847391765,7500.225615260823,38131.14702798602
812,2002-09-12,7336,eur,2018-08-09,4135,4.0613,4.2715,4.3463,29793.6968,968.0440126419292,6367.955987358071,27677.047107854385
813,2002-01-18,6859,usd,2019-01-21,9774,4.188,3.7751,4.0495,28725.492,2589.070488198988,4269.929511801012,17291.0795580382
814,2006-09-22,5783,eur,2016-12-14,4432,3.984,4.4389,4.3463,23039.472,998.4455608371443,4784.5544391628555,20795.10895893352
815,2006-06-14,7525,chf,2020-09-23,7666,2.5888,4.174,4.5849,19480.72,1836.6075706756108,5688.392429324389,26080.710449209393
816,2004-01-14,5009,gbp,2013-03-05,1667,6.8621,4.8077,5.084,34372.2589,346.7354452232877,4662.264554776712,23702.952996484804
817,2007-02-22,3016,gbp,2022-10-24,9006,5.7824,5.5126,5.084,17439.7184,1633.711860102311,1382.288139897689,7027.552903239851
818,2002-04-15,7774,chf,2014-06-11,3284,2.4399,3.3777,4.5849,18967.782600000002,972.2592296533144,6801.740770346685,31185.301257962517
819,2003-12-29,4561,usd,2015-10-07,9997,3.7433,3.7604,4.0495,17073.1913,2658.493777257738,1902.5062227422618,7704.198948994789
820,2011-12-01,8548,gbp,2021-12-09,1407,5.2498,5.3927,5.084,44875.2904,260.90826487659245,8287.091735123407,42131.5743813674
821,2007-12-14,6680,usd,2019-02-08,4736,2.4747,3.804,4.0495,16530.996,1245.0052576235541,5434.994742376446,22009.01120925342
822,2007-01-11,7863,chf,2017-05-15,5602,2.3981,3.8498,4.5849,18856.260299999998,1455.140526780612,6407.859473219388,29379.394898763574
823,2006-07-28,4668,eur,2013-10-22,6534,3.9265,4.1786,4.3463,18328.902,1563.6816158521992,3104.3183841478008,13492.298993021588
824,2012-06-01,4488,chf,2022-11-07,8204,3.6743,4.731,4.5849,16490.2584,1734.0942718241388,2753.9057281758614,12626.382373113507
825,2005-08-17,4812,usd,2020-07-06,6742,3.2765,3.9588,4.0495,15766.518,1703.0413256542386,3108.958674345761,12589.72815176316
826,2002-02-01,2142,usd,2022-12-01,4111,4.175,4.4911,4.0495,8942.85,915.3659459820533,1226.6340540179467,4967.254601745675
827,2003-07-11,3777,chf,2022-07-12,2457,2.8741,4.9031,4.5849,10855.475699999999,501.11154167771406,3275.888458322286,15019.620992561851
828,2005-03-02,3877,gbp,2017-04-04,8353,5.6967,4.9606,5.084,22086.1059,1683.868886828206,2193.131113171794,11149.878579365399
829,2002-11-04,1149,eur,2022-03-15,1168,3.9763,4.7311,4.3463,4568.7687000000005,246.87704762106065,902.1229523789393,3920.896987924584
830,2010-10-01,1159,chf,2021-02-04,8930,2.9376,4.1572,4.5849,3404.6784000000002,2148.080438756856,-989.080438756856,-4534.8349036563095
831,2008-10-06,3957,usd,2021-12-13,3240,2.5291,4.1003,4.0495,10007.6487,790.1860839450773,3166.8139160549226,12824.01295306441
832,2011-10-14,7649,usd,2017-12-29,3407,3.1107,3.4813,4.0495,23793.7443,978.6573980984115,6670.342601901589,27011.552366400483
833,2011-06-02,4290,usd,2020-10-06,5777,2.7578,3.818,4.0495,11830.962,1513.0958617077004,2776.9041382922996,11245.073308014667
834,2005-01-17,2017,usd,2016-02-29,8818,3.1087,3.9935,4.0495,6270.247899999999,2208.0881432327533,-191.08814323275328,-773.8114360210344
835,2012-05-14,3206,eur,2023-06-15,6169,4.3,4.4633,4.3463,13785.8,1382.1611811888065,1823.8388188111935,7926.950658199091
836,2007-08-16,4828,usd,2018-10-02,1018,2.8507,3.7326,4.0495,13763.1796,272.73214381396343,4555.267856186037,18446.557183625355
837,2010-04-29,8066,usd,2014-09-29,9248,2.9591,3.3,4.0495,23868.100599999998,2802.4242424242425,5263.575757575758,21314.850030303034
838,2005-12-02,4964,eur,2015-10-13,1100,3.8814,4.2336,4.3463,19267.2696,259.82615268329556,4704.173847316704,20445.750792592593
839,2011-06-13,2870,gbp,2023-08-03,1429,4.459,5.1729,5.084,12797.329999999998,276.2473660809217,2593.752633919078,13186.638390844591
840,2003-04-10,8042,eur,2021-01-28,7024,4.2581,4.5479,4.3463,34243.6402,1544.4490863915212,6497.550913608478,28240.305535816533
841,2012-03-28,7838,gbp,2023-02-28,5749,4.9497,5.37,5.084,38795.7486,1070.5772811918064,6767.422718808193,34405.57710242085
842,2012-04-10,7527,usd,2021-09-17,8799,3.1904,3.8882,4.0495,24014.1408,2263.0008744406155,5263.999125559385,21316.56445895273
843,2005-07-19,3624,eur,2017-09-20,3141,4.1098,4.2769,4.3463,14893.9152,734.4104374663891,2889.5895625336107,12559.023115639833
844,2008-07-28,1893,eur,2023-04-05,7812,3.208,4.6803,4.3463,6072.744000000001,1669.123774117044,223.87622588295608,973.0332405550921
845,2011-02-11,3996,gbp,2016-01-07,4198,4.6702,5.843,5.084,18662.1192,718.4665411603628,3277.533458839637,16662.980104740713
846,2006-03-03,5849,eur,2023-09-29,2406,3.8058,4.6356,4.3463,22260.124200000002,519.0266632151178,5329.973336784882,23165.663113668135
847,2005-06-30,7275,usd,2017-05-05,8952,3.3461,3.849,4.0495,24342.8775,2325.7989088074823,4949.201091192517,20041.7898187841
848,2004-07-15,9590,gbp,2013-01-23,3023,6.6332,4.9519,5.084,63612.388000000006,610.4727478341647,8979.527252165835,45651.916550011105
849,2003-11-06,9035,chf,2019-04-18,4198,2.942,3.7586,4.5849,26580.97,1116.9052306709946,7918.094769329005,36303.672707896556
850,2002-10-03,4764,eur,2020-12-14,9408,4.0963,4.4432,4.3463,19514.7732,2117.392870003601,2646.607129996399,11502.94856910335
851,2011-01-21,1707,gbp,2021-12-29,5454,4.5732,5.4693,5.084,7806.4524,997.2025670561133,709.7974329438867,3608.61014908672
852,2003-12-12,1189,eur,2014-06-03,6559,4.6573,4.1392,4.3463,5537.5297,1584.6057209122537,-395.6057209122537,-1719.4211448009282
853,2011-04-28,8180,chf,2018-06-27,5751,3.0385,3.7669,4.5849,24854.93,1526.7195837426,6653.2804162574,30504.625380498557
854,2007-06-01,4808,usd,2018-01-30,9382,2.8375,3.3442,4.0495,13642.699999999999,2805.4542192452604,2002.5457807547396,8109.309139166318
855,2008-06-12,2735,chf,2020-08-21,1644,2.1066,4.0814,4.5849,5761.5509999999995,402.8029597687068,2332.197040231293,10692.890209756457
856,2006-05-18,9981,gbp,2020-11-13,6453,5.8253,5.0072,5.084,58142.3193,1288.7442083399903,8692.255791660009,44191.42844479948
857,2005-01-28,1903,gbp,2017-03-20,6471,5.8762,4.9415,5.084,11182.408599999999,1309.5214003844987,593.4785996155013,3017.245200445208
858,2003-11-06,7709,chf,2018-01-29,6824,2.942,3.5625,4.5849,22679.878,1915.5087719298247,5793.491228070176,26562.577931578948
859,2002-04-17,4653,chf,2016-07-15,8740,2.4464,4.0432,4.5849,11383.0992,2161.654135338346,2491.345864661654,11422.571654887219
860,2007-06-18,1705,gbp,2020-06-24,8898,5.6252,4.9256,5.084,9590.966,1806.4804287802501,-101.48042878025012,-515.9264999187916
861,2010-09-02,3358,chf,2017-08-30,6321,3.0585,3.7326,4.5849,10270.443,1693.4576434656808,1664.5423565343192,7631.760250474201
862,2004-04-02,5415,chf,2019-07-25,8530,3.0403,3.8735,4.5849,16463.2245,2202.1427649412676,3212.8572350587324,14730.629137020782
863,2006-07-05,7608,chf,2014-12-18,9119,2.5679,3.519,4.5849,19536.583199999997,2591.3611821540208,5016.638817845979,23000.78731594203
864,2012-12-05,5667,usd,2018-10-26,7154,3.1516,3.7899,4.0495,17860.1172,1887.6487506266658,3779.351249373334,15304.482884337318
865,2010-11-22,1600,chf,2021-05-24,2886,2.8927,4.0935,4.5849,4628.32,705.0201539025285,894.9798460974715,4103.393096372298
866,2006-01-05,5542,usd,2021-06-25,1645,3.1416,3.7749,4.0495,17410.747199999998,435.7731330631275,5106.226866936872,20677.665697660865
867,2006-06-28,9457,eur,2014-11-06,6579,4.0823,4.225,4.3463,38606.3111,1557.1597633136096,7899.84023668639,34335.07562071006
868,2006-05-05,9770,chf,2021-02-17,2191,2.4475,4.1667,4.5849,23912.074999999997,525.8357933136535,9244.164206686346,42383.56847123623
869,2009-07-13,1294,chf,2022-10-26,5940,2.9104,4.8203,4.5849,3766.0576,1232.2884467771717,61.71155322282834,282.9413003713457
870,2002-11-25,6712,eur,2013-11-26,3750,3.9239,4.1935,4.3463,26337.216800000002,894.2410873971622,5817.758912602838,25285.725561845717
871,2009-12-22,3584,usd,2015-07-15,1852,2.9232,3.747,4.0495,10476.7488,494.2620763277289,3089.737923672271,12511.893721910861
872,2011-09-21,2314,gbp,2022-11-22,1751,5.0252,5.4362,5.084,11628.3128,322.09999632095946,1991.9000036790405,10126.819618704241
873,2003-08-11,1281,eur,2020-03-13,9539,4.364,4.3618,4.3463,5590.284,2186.9411710761615,-905.9411710761615,-3937.4921118483207
874,2005-05-25,9887,gbp,2015-07-23,5318,6.0761,5.8581,5.084,60074.400700000006,907.8028712381147,8979.197128761885,45650.23820262542
875,2007-03-23,6208,eur,2014-11-06,7820,3.8764,4.225,4.3463,24064.691199999997,1850.8875739644973,4357.112426035503,18937.317737278107
876,2005-04-27,1131,gbp,2021-06-02,5047,6.2368,5.1821,5.084,7053.8207999999995,973.929488045387,157.07051195461304,798.5464827772527
877,2006-09-25,2498,eur,2018-12-04,6310,3.9715,4.281,4.3463,9920.806999999999,1473.9546834851672,1024.0453165148328,4450.808159168419
878,2012-11-15,8298,chf,2015-09-01,3717,3.4639,3.8985,4.5849,28743.4422,953.4436321662179,7344.556367833782,33674.05649088111
879,2012-07-13,3222,usd,2013-05-17,6605,3.4463,3.252,4.0495,11103.9786,2031.057810578106,1190.942189421894,4822.72039606396
880,2006-06-14,5891,eur,2015-08-06,9249,4.0176,4.1798,4.3463,23667.6816,2212.7853007320923,3678.2146992679077,15986.624547428108
881,2012-01-02,5352,usd,2016-08-17,1722,3.4454,3.8075,4.0495,18439.7808,452.26526592252134,4899.734734077479,19841.47580564675
882,2011-10-21,3801,usd,2014-01-22,6226,3.1969,3.0761,4.0495,12151.4169,2023.991417704236,1777.008582295764,7195.996254006696
883,2005-11-04,3356,chf,2015-03-02,4101,2.5733,3.8742,4.5849,8635.9948,1058.541118166331,2297.458881833669,10533.619227319188
884,2008-07-17,4187,chf,2020-11-03,5493,2.0001,4.2675,4.5849,8374.4187,1287.170474516696,2899.8295254833038,13295.4283913884
885,2010-01-15,8780,usd,2023-02-16,7034,2.7973,4.4601,4.0495,24560.293999999998,1577.0946839756957,7202.905316024304,29168.165077240417
886,2012-04-25,1054,eur,2023-12-22,1553,4.187,4.3288,4.3463,4413.098,358.7599334688597,695.2400665311403,3021.7219011642956
887,2004-10-06,8249,chf,2018-05-15,6412,2.7727,3.5912,4.5849,22872.0023,1785.4756070394296,6463.52439296057,29634.61298928492
888,2009-02-13,6250,usd,2018-01-12,3358,3.5949,3.4366,4.0495,22468.125,977.1285572950009,5272.871442704999,21352.492907233893
889,2003-07-25,3643,usd,2021-01-18,5939,3.8475,3.7699,4.0495,14016.442500000001,1575.3733520783046,2067.6266479216956,8372.854110758906
890,2010-08-16,7327,chf,2019-05-23,8327,3.0041,3.8343,4.5849,22011.0407,2171.7132201444856,5155.286779855514,23636.47435695955
891,2006-01-25,1648,usd,2017-06-23,1331,3.095,3.7824,4.0495,5100.56,351.8929780033841,1296.107021996616,5248.585385575297
892,2007-11-14,4151,usd,2020-04-06,1234,2.475,4.2257,4.0495,10273.725,292.0226234706676,3858.9773765293326,15626.928886255533
893,2012-01-25,9144,gbp,2017-02-22,8175,5.1385,5.086,5.084,46986.443999999996,1607.3535194651986,7536.646480534801,38316.31070703893
894,2012-01-25,9427,chf,2015-05-06,5272,3.5453,3.9064,4.5849,33421.5431,1349.580176121237,8077.419823878763,37034.16215050174
895,2008-02-29,1248,usd,2017-11-08,7358,2.3155,3.6595,4.0495,2889.744,2010.657193605684,-762.6571936056839,-3088.380305506217
896,2006-05-16,2266,chf,2016-03-17,5957,2.5268,3.9143,4.5849,5725.728800000001,1521.8557596505123,744.1442403494877,3411.8269275783664
897,2009-08-10,8045,chf,2017-06-05,2408,2.6736,3.8471,4.5849,21509.112,625.9260221985392,7419.073977801461,34015.71228082192
898,2006-02-16,6823,usd,2022-07-25,8885,3.17,4.6171,4.0495,21628.91,1924.3681098525049,4898.631890147495,19837.00983915228
899,2005-11-17,2404,eur,2019-08-01,4907,3.9804,4.2931,4.3463,9568.8816,1142.9969020055437,1261.0030979944563,5480.697764813306
900,2006-11-16,6265,eur,2017-11-17,1883,3.8011,4.2419,4.3463,23813.891499999998,443.9048539569532,5821.095146043047,25300.225833246895
901,2004-12-24,3428,gbp,2017-11-21,4585,5.8094,4.7738,5.084,19914.6232,960.4507939167959,2467.549206083204,12545.020163727007
902,2008-07-25,9347,gbp,2022-05-30,9451,4.0621,5.3821,5.084,37968.4487,1756.006019955036,7590.993980044964,38592.61339454859
903,2010-11-19,7536,usd,2014-09-08,7667,2.8749,3.2303,4.0495,21665.2464,2373.463764975389,5162.5362350246105,20905.69048373216
904,2005-06-07,3507,chf,2016-07-13,6236,2.6546,4.0324,4.5849,9309.6822,1546.4735641305426,1960.5264358694574,8988.817655817875
905,2003-01-15,9446,eur,2023-07-18,6651,4.0139,4.4331,4.3463,37915.299399999996,1500.3045273059486,7945.695472694051,34534.37623297016
906,2009-03-03,1957,chf,2021-02-02,5134,3.2057,4.1634,4.5849,6273.5549,1233.1267713887687,723.8732286112313,3318.8863658596347
907,2004-07-06,9360,chf,2020-09-30,2215,2.9799,4.1878,4.5849,27891.864,528.9173312956683,8831.082668704332,40489.630927742495
908,2002-10-01,9792,gbp,2021-03-31,2136,6.5219,5.4679,5.084,63862.4448,390.6435743155507,9401.35642568445,47796.49606817974
909,2005-09-14,7652,chf,2019-01-17,9294,2.5447,3.7921,4.5849,19472.044400000002,2450.884734052372,5201.115265947628,23846.593382843283
910,2004-03-15,7073,usd,2015-08-31,6451,3.8544,3.778,4.0495,27262.1712,1707.5172048703018,5365.482795129698,21727.522578877713
911,2004-04-27,9466,eur,2021-12-21,5289,4.769,4.6238,4.3463,45143.354,1143.86435399455,8322.13564600545,36170.49815823349
912,2012-07-20,3215,chf,2016-02-10,5566,3.4662,4.0445,4.5849,11143.833,1376.1898875015452,1838.8101124984548,8430.760484794166
913,2009-09-15,8767,usd,2013-09-27,3884,2.8514,3.1328,4.0495,24998.2238,1239.7854954034729,7527.214504596527,30481.45513636364
914,2004-04-06,4069,usd,2014-09-03,3508,3.9241,3.1912,4.0495,15967.162900000001,1099.2730007520684,2969.7269992479314,12025.9094834545
915,2010-05-07,3353,chf,2022-04-26,5156,2.9463,4.5294,4.5849,9878.9439,1138.340619066543,2214.659380933457,10153.991795641808
916,2012-08-20,7874,chf,2018-02-12,9950,3.3871,3.638,4.5849,26670.025400000002,2735.0192413413965,5138.980758658603,23561.71288037383
917,2006-07-03,5484,eur,2019-04-12,5765,4.0503,4.2847,4.3463,22211.8452,1345.4850981398931,4138.514901860107,17987.227317954585
918,2002-07-12,3895,chf,2017-07-28,6134,2.8141,3.749,4.5849,10960.9195,1636.1696452387303,2258.8303547612695,10356.511293544945
919,2010-03-12,9313,gbp,2017-03-15,6413,4.2853,4.961,5.084,39908.998900000006,1292.6829268292681,8020.317073170732,40775.292
920,2010-07-05,7059,gbp,2018-04-17,2516,4.9713,4.8102,5.084,35092.4067,523.055174421022,6535.9448255789775,33228.74349324352
921,2005-12-07,1779,chf,2016-08-01,6944,2.4944,4.0313,4.5849,4437.537600000001,1722.5212710540025,56.478728945997545,258.94932434450413
922,2007-01-30,5143,eur,2016-10-11,4871,3.9385,4.2767,4.3463,20255.7055,1138.9622840040217,4004.037715995978,17402.74912503332
923,2005-01-28,1316,usd,2013-06-03,6638,3.1163,3.2865,4.0495,4101.0508,2019.777879202799,-703.7778792027991,-2849.948521831735
924,2008-04-08,7771,usd,2022-11-03,5735,2.2018,4.8291,4.0495,17110.1878,1187.5918908285187,6583.408109171482,26659.511138089914
925,2011-05-20,6955,usd,2020-02-07,3334,2.7377,3.8947,4.0495,19040.7035,856.0351246565846,6098.964875343416,24697.758262703162
926,2007-09-20,8453,eur,2014-11-21,1794,3.7706,4.2088,4.3463,31872.8818,426.2497624025851,8026.7502375974145,34886.66455766965
927,2012-01-05,5443,usd,2018-04-12,2379,3.5081,3.3924,4.0495,19094.5883,701.2734347364698,4741.726565263531,19201.621726034668
928,2008-07-03,1196,eur,2015-12-21,8347,3.3559,4.2545,4.3463,4013.6564000000003,1961.922670113997,-765.9226701139969,-3328.929701116465
929,2008-05-07,3309,gbp,2020-02-21,2914,4.3396,5.1178,5.084,14359.7364,569.3852827386768,2739.614717261323,13928.201222556567
930,2011-06-09,5780,usd,2013-05-14,7913,2.704,3.1998,4.0495,15629.12,2472.967060441277,3307.032939558723,13391.829888743048
931,2005-08-24,4430,usd,2016-05-31,5632,3.2931,3.9369,4.0495,14588.432999999999,1430.5671975412126,2999.4328024587876,12146.20313355686
932,2003-07-29,6258,chf,2021-11-23,3002,2.8496,4.4948,4.5849,17832.7968,667.8828868915191,5590.117113108481,25630.127951891078
933,2005-11-14,9085,usd,2014-11-04,4345,3.3988,3.3776,4.0495,30878.098,1286.4163903363335,7798.583609663667,31580.36432733302
934,2010-12-01,9668,gbp,2021-12-01,8606,4.8046,5.4651,5.084,46450.8728,1574.7195842711021,8093.280415728897,41146.23763356571
935,2005-05-18,8739,gbp,2014-09-19,5163,6.1079,5.3257,5.084,53376.9381,969.4500253487804,7769.54997465122,39500.3920711268
936,2005-04-13,2429,chf,2023-04-28,2824,2.6305,4.6619,4.5849,6389.4845000000005,605.7615993479053,1823.2384006520947,8359.365743149789
937,2004-12-01,3776,eur,2015-05-15,8875,4.1827,4.0587,4.3463,15793.875199999999,2186.6607534432205,1589.3392465567795,6907.745167309731
938,2006-03-15,7603,gbp,2023-03-13,7944,5.6219,5.3013,5.084,42743.305700000004,1498.5003678343046,6104.499632165695,31035.276129930393
939,2003-01-17,9075,usd,2021-07-12,4157,3.8091,3.8378,4.0495,34567.5825,1083.1726509979676,7991.827349002033,32362.904849783732
940,2005-05-06,5853,eur,2023-01-31,8936,4.149,4.7089,4.3463,24284.097,1897.6831107052603,3955.3168892947397,17190.99379594173
941,2003-12-16,5403,gbp,2015-03-26,2927,6.5541,5.5405,5.084,35411.8023,528.2916704268569,4874.708329573143,24783.017147549857
942,2011-05-05,8397,gbp,2018-09-03,3575,4.3605,4.7692,5.084,36615.1185,749.6016103329699,7647.39838966703,38879.37341306717
943,2003-09-22,7374,eur,2022-05-13,3236,4.518,4.6679,4.3463,33315.731999999996,693.2453565843313,6680.754643415668,29036.563906677522
944,2007-05-11,4490,usd,2017-10-05,7924,2.808,3.6502,4.0495,12607.92,2170.839953975125,2319.160046024875,9391.438606377731
945,2009-12-28,4514,usd,2014-06-24,7438,2.891,3.0526,4.0495,13049.974,2436.611413221516,2077.388586778484,8412.38508215947
946,2012-07-16,6368,chf,2022-02-21,5791,3.4924,4.3328,4.5849,22239.6032,1336.5491137370755,5031.4508862629245,23068.699168426883
947,2008-03-05,9440,eur,2016-03-30,2224,3.529,4.2445,4.3463,33313.76,523.9721993167628,8916.027800683238,38751.731630109556
948,2003-04-15,3403,chf,2015-12-11,8117,2.8325,4.0186,4.5849,9638.9975,2019.8576618722936,1383.1423381277064,6341.569306081721
949,2007-01-25,4472,gbp,2017-12-12,4857,5.885,4.7652,5.084,26317.719999999998,1019.2646688491564,3452.7353311508436,17553.70642357089
950,2007-05-10,3308,usd,2019-08-08,9844,2.767,3.8538,4.0495,9153.235999999999,2554.3619284861693,753.6380715138307,3051.8573705952576
951,2004-03-29,1676,chf,2019-08-13,3380,3.0365,3.9857,4.5849,5089.174,848.0317133753167,827.9682866246833,3796.1517973455107
952,2005-03-18,6984,usd,2023-11-29,2098,3.0496,3.9478,4.0495,21298.4064,531.4352297482142,6452.564770251785,26129.661037134607
953,2009-07-08,4925,gbp,2021-11-02,6429,5.1205,5.425,5.084,25218.462499999998,1185.069124423963,3739.9308755760367,19013.80857142857
954,2012-08-31,9042,eur,2014-06-10,2711,4.1838,4.109,4.3463,37829.9196,659.7712338768557,8382.228766123144,36431.68088620102
955,2003-11-28,3291,usd,2017-06-01,3911,3.935,3.7262,4.0495,12950.085000000001,1049.5947614191402,2241.40523858086,9076.570513633193
956,2002-01-15,8821,gbp,2022-12-27,7989,5.837,5.2676,5.084,51488.176999999996,1516.6299643101222,7304.370035689878,37135.417261447335
957,2005-09-02,8537,gbp,2014-04-11,5616,5.8127,5.0452,5.084,49623.01990000001,1113.1372393562197,7423.86276064378,37742.91827511298
958,2010-05-28,7086,usd,2013-01-08,9919,3.2545,3.1457,4.0495,23061.387000000002,3153.19324792574,3932.80675207426,15925.900942524717
959,2010-03-16,6008,chf,2017-03-17,1652,2.6778,4.0122,4.5849,16088.2224,411.74418025023675,5596.255819749763,25658.27330797069
960,2002-06-21,7576,usd,2020-09-23,6435,4.021,3.8399,4.0495,30463.095999999998,1675.8248912732101,5900.175108726789,23892.759102789136
961,2003-09-04,7799,chf,2022-11-28,1560,2.8369,4.7555,4.5849,22124.9831,328.0412154347598,7470.95878456524,34253.598931353175
962,2006-08-21,7570,usd,2020-09-21,4555,3.0373,3.7963,4.0495,22992.361,1199.8524879487923,6370.147512051208,25795.912350051367
963,2007-03-12,9806,chf,2021-01-25,8229,2.3921,4.216,4.5849,23456.9326,1951.8500948766603,7854.1499051233395,36010.4919
964,2005-07-21,6678,gbp,2013-12-13,8694,5.9401,4.9708,5.084,39667.9878,1749.0142431801723,4928.985756819828,25058.963587672002
965,2012-02-24,7879,usd,2017-02-13,6408,3.1103,4.0496,4.0495,24506.0537,1582.3785065191623,6296.621493480838,25498.168737850654
966,2009-05-15,6199,chf,2015-05-25,5305,2.9768,3.9757,4.5849,18453.1832,1334.3562140000504,4864.64378599995,22303.90529443117
967,2005-06-03,4671,usd,2022-09-09,9076,3.3569,4.6599,4.0495,15680.0799,1947.6812807141782,2723.3187192858218,11028.079153747936
968,2002-07-02,9368,gbp,2014-12-09,5909,6.1085,5.2694,5.084,57224.428,1121.3800432686833,8246.619956731316,41925.815860022005
969,2003-02-27,2824,eur,2014-03-24,9867,4.1965,4.199,4.3463,11850.916000000001,2349.84520123839,474.15479876161,2060.8190018575856
970,2007-02-16,2160,chf,2020-06-29,4117,2.4092,4.1893,4.5849,5203.871999999999,982.7417468312128,1177.2582531687872,5397.611364953573
971,2008-11-04,8240,gbp,2021-04-20,7282,4.4124,5.2755,5.084,36358.176,1380.3430954411904,6859.656904558809,34874.495702776985
972,2002-12-05,8857,gbp,2022-12-28,6621,6.2588,5.3085,5.084,55434.1916,1247.2449844588866,7609.755015541114,38687.994499011016
973,2010-04-22,5483,gbp,2016-08-22,2123,4.4544,4.9959,5.084,24423.475199999997,424.948457735343,5058.051542264657,25715.134040873512
974,2010-08-11,1736,chf,2015-11-16,6267,2.9042,3.9328,4.5849,5041.6912,1593.5211554109032,142.47884458909675,653.2512545565497
975,2009-02-16,9288,usd,2017-04-26,1431,3.736,3.8757,4.0495,34699.968,369.2236241195139,8918.776375880487,36116.58493412803
976,2011-09-16,2794,gbp,2016-09-15,4367,4.9705,5.0977,5.084,13887.577000000001,856.6608470486691,1937.339152951331,9849.432253604566
977,2007-02-20,7686,eur,2018-10-22,2109,3.888,4.2922,4.3463,29883.167999999998,491.35641396020685,7194.643586039793,31270.079418004756
